# Header: Npoints zmin zmax IMF Hubble Comment
# 39 0.0 0.2 0.0 1.0 Li & White 2009
8.120 -1.369 -1.347 -1.393 1
8.550 -1.708 -1.691 -1.725 1
8.980 -1.922 -1.903 -1.941 1
9.410 -2.148 -2.125 -2.174 1
9.840 -2.291 -2.263 -2.321 1
10.270 -2.440 -2.407 -2.475 1
10.700 -2.675 -2.633 -2.723 1
11.130 -3.131 -3.060 -3.215 1
# 10 0.2 0.4 0.0 0.7 Ilbert 2010
8.950 -1.853 -1.843 -1.863 1
9.250 -1.993 -1.983 -2.004 1
9.550 -2.088 -2.076 -2.099 1
9.850 -2.183 -2.171 -2.196 1
10.150 -2.241 -2.228 -2.255 1
10.450 -2.280 -2.266 -2.294 1
10.750 -2.489 -2.471 -2.507 1
11.050 -2.763 -2.739 -2.789 1
11.350 -3.254 -3.213 -3.300 1
11.650 -4.144 -4.038 -4.286 1
# 10 0.4 0.6 0.0 0.7 Ilbert 2010
9.290 -2.224 -2.214 -2.234 1
9.575 -2.373 -2.362 -2.384 1
9.860 -2.471 -2.459 -2.483 1
10.145 -2.504 -2.491 -2.517 1
10.430 -2.541 -2.528 -2.555 1
10.715 -2.636 -2.622 -2.651 1
11.000 -2.854 -2.836 -2.874 1
11.285 -3.392 -3.358 -3.429 1
11.570 -3.993 -3.927 -4.070 1
11.855 -5.095 -4.897 -5.469 1
# 10 0.6 0.8 0.0 0.7 Ilbert 2010
9.480 -2.269 -2.260 -2.278 1
9.720 -2.342 -2.333 -2.351 1
9.960 -2.420 -2.410 -2.431 1
10.200 -2.507 -2.496 -2.518 1
10.440 -2.548 -2.536 -2.560 1
10.680 -2.618 -2.606 -2.631 1
10.920 -2.799 -2.783 -2.815 1
11.160 -3.115 -3.093 -3.138 1
11.400 -3.712 -3.669 -3.759 1
11.640 -4.368 -4.282 -4.475 1
# 10 0.8 1.0 0.0 0.7 Ilbert 2010
9.680 -2.376 -2.367 -2.384 1
9.900 -2.400 -2.391 -2.409 1
10.120 -2.420 -2.410 -2.429 1
10.340 -2.468 -2.458 -2.478 1
